SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,DOLLAR PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MSL,LATITUDE,LONGITUDE
PAST SALE,Single Family Residential,14558 NW Orchid St,Portland,OR,97229,740000,4,2.5,NW Washington Co or Sauvie Island,3144,4356,2016,333,235,115,Sold,http://www.redfin.com/OR/Portland/14558-NW-Orchid-St-97229/home/112775451,RMLS,20384461,45.5706722,-122.8270802
PAST SALE,Single Family Residential,16881 NW Viola St,Portland,OR,97229,499000,3,2.5,NW Washington Co or Sauvie Island,2126,2613,2016,736,235,34,Sold,http://www.redfin.com/OR/Portland/16881-NW-Viola-St-97229/home/112775637,RMLS,19639057,45.5736914,-122.8509338
PAST SALE,Single Family Residential,13307 NW Findley St,Portland,OR,97229,910000,6,4,FINDLEY HEIGHTS,3951,5227,2017,1387,230,94,Sold,http://www.redfin.com/OR/Portland/13307-NW-Findley-St-97229/home/112840060,RMLS,17488887,45.5533256,-122.8145971
PAST SALE,Single Family Residential,4589 NW 134th Ave,Portland,OR,97229,959264,5,3,FINDLEY HEIGHTS,3973,6098,2017,1390,241,94,Sold,http://www.redfin.com/OR/Portland/4589-NW-134th-Ave-97229/home/112840477,RMLS,17677467,45.5529237,-122.815716
PAST SALE,Single Family Residential,4559 NW 130th Ave,Portland,OR,97229,749000,4,3,NW Washington Co or Sauvie Island,2789,5662,2016,369,269,107,Sold,http://www.redfin.com/OR/Portland/4559-NW-130th-Ave-97229/home/109478894,RMLS,20319401,45.5525502,-122.8114503
PAST SALE,Single Family Residential,3716 NE 156th Ave,Portland,OR,97230,270000,3,1.5,Portland Northeast,1344,4791,2004,1753,201,23,Sold,http://www.redfin.com/OR/Portland/3716-NE-156th-Ave-97230/home/26466805,RMLS,16472784,45.5503133,-122.5022689
PAST SALE,Single Family Residential,253 N Lotus Isle Dr,Portland,OR,97217,548250,3,2.5,HAYDEN ISLAND,1898,10454,1990,33,289,220,Sold,http://www.redfin.com/OR/Portland/253-N-Lotus-Isle-Dr-97217/home/25748649,RMLS,21213415,45.605974,-122.6688761
PAST SALE,Townhouse,0242 SW Sweeney St,Portland,OR,97239,525000,2,2.5,JOHNS LANDING,1800,1742,1990,688,292,66,Sold,http://www.redfin.com/OR/Portland/242-S-Sweeney-St-97239/home/26481242,RMLS,19146976,45.483628,-122.676078
PAST SALE,Townhouse,15892 NW Brugger Rd,Portland,OR,97229,454988,3,2.5,NORTH BETHANY CREEK,1621,1742,2017,1346,281,154,Sold,http://www.redfin.com/OR/Portland/15892-NW-Brugger-Rd-97229/home/112840215,RMLS,17231501,45.5690254,-122.8402909
PAST SALE,Single Family Residential,2570 NW 108th Ter,Portland,OR,97229,685000,4,3,BONNY SLOPE,2822,5662,2015,787,243,52,Sold,http://www.redfin.com/OR/Portland/2570-NW-108th-Ter-97229/home/67284065,RMLS,19343327,45.5381212,-122.7879518
PAST SALE,Single Family Residential,15815 NW Linder St,Portland,OR,97229,715000,5,3,NORTH BETHANY CREEK,2452,5662,2016,151,292,118,Sold,http://www.redfin.com/OR/Portland/15815-NW-Linder-St-97229/home/109498592,RMLS,21628496,45.5687052,-122.8390166
PAST SALE,Townhouse,5674 NE 15th Ave,Portland,OR,97211,709000,3,2.5,Portland Northeast,2484,4791,2018,527,285,264,Sold,http://www.redfin.com/OR/Portland/5674-NE-15th-Ave-97211/home/147860101,RMLS,20424634,45.563945,-122.649752
PAST SALE,Single Family Residential,9632 SW 6th Ave,Portland,OR,97219,443250,3,2,Boonesferry Terrace,1214,6534,1983,897,365,6,Sold,http://www.redfin.com/OR/Portland/9632-SW-6th-Ave-97219/home/26602531,RMLS,19392420,45.4551323,-122.6851164
PAST SALE,Townhouse,16565 NW Rossetta St,Portland,OR,97229,580000,3,2.5,ARBOR LAKES,1821,2613,2013,17,319,219,Sold,http://www.redfin.com/OR/Portland/16565-NW-Rossetta-St-97229/home/45459697,RMLS,21067543,45.56872,-122.8479089
PAST SALE,Single Family Residential,8038 NW Hazeltine St,Portland,OR,97229,1350000,5,4.5,"Portland West, Raleigh Hills",4646,17424,1999,15,291,52,Sold,http://www.redfin.com/OR/Portland/8038-NW-Hazeltine-St-97229/home/26326912,RMLS,21478105,45.5373105,-122.7598553
PAST SALE,Single Family Residential,5495 NW 134th Ave,Portland,OR,97229,972500,5,3.5,NW Washington Co or Sauvie Island,3915,6969,2007,40,248,143,Sold,http://www.redfin.com/OR/Portland/5495-NW-134th-Ave-97229/home/25793013,RMLS,21227961,45.5588733,-122.8150771
PAST SALE,Single Family Residential,9012 NW Bartholomew Dr,Portland,OR,97229,715000,4,3,FOREST HEIGHTS,2808,19166,1993,507,255,52,Sold,http://www.redfin.com/OR/Portland/9012-NW-Bartholomew-Dr-97229/home/26569374,RMLS,20249405,45.5388867,-122.7695972
PAST SALE,Single Family Residential,10530 NW Malia Ln,Portland,OR,97229,833000,4,2.5,Thompson Knoll,3204,5662,2009,16,260,55,Sold,http://www.redfin.com/OR/Portland/10530-NW-Malia-Ln-97229/home/25880423,RMLS,21016658,45.5444851,-122.7850567
PAST SALE,Single Family Residential,9 Preakness Ct,Lake Oswego,OR,97035,875000,4,3,MT. PARK,3750,9147,1971,40,233,88,Sold,http://www.redfin.com/OR/Lake-Oswego/9-Preakness-Ct-97035/home/26032169,RMLS,21618216,45.4326032,-122.7111703
PAST SALE,Single Family Residential,8191 SE Cypress Ave,Milwaukie,OR,97267,536000,4,2,CLACKAMAS,1790,6969,1975,15,299,30,Sold,http://www.redfin.com/OR/Milwaukie/8191-SE-Cypress-Ave-97267/home/26062919,RMLS,21144558,45.4145029,-122.5796287
PAST SALE,Single Family Residential,10760 NW Glenmore Way,Portland,OR,97229,790000,6,4,BONNY SLOPE / Cedar Ridge,3005,4356,2016,19,263,105,Sold,http://www.redfin.com/OR/Portland/10760-NW-Glenmore-Way-97229/home/109272117,RMLS,21498123,45.5425709,-122.7855064
PAST SALE,Single Family Residential,9628 N Haven Ave,Portland,OR,97203,435000,3,2.5,Portland North,1440,2178,2006,15,302,101,Sold,http://www.redfin.com/OR/Portland/9628-N-Haven-Ave-97203/home/26587929,RMLS,21201355,45.592228,-122.717275
PAST SALE,Single Family Residential,3523 NW 123rd Pl,Portland,OR,97229,1300000,5,3.5,Bauer Woods Estates,5691,19166,1992,32,228,8,Sold,http://www.redfin.com/OR/Portland/3523-NW-123rd-Pl-97229/home/26668083,RMLS,21356790,45.5452199,-122.803219
PAST SALE,Townhouse,10195 SW Morrison St,Portland,OR,97225,665000,4,3,RENAISSANCE AT PETERKORT WOODS,2905,2613,2006,1552,229,306,Sold,http://www.redfin.com/OR/Portland/10195-SW-Morrison-St-97225/home/25793844,RMLS,17433070,45.5161609,-122.7818974
PAST SALE,Single Family Residential,9429 N Haven Ave,Portland,OR,97203,425000,3,1.5,Portland North,1370,2613,2006,45,310,101,Sold,http://www.redfin.com/OR/Portland/9429-N-Haven-Ave-97203/home/26591660,RMLS,21505966,45.5907437,-122.7181347
PAST SALE,Single Family Residential,17427 NW Lone Rock Dr,Portland,OR,97229,577000,3,2.5,GRENELEFE,2423,10454,1993,1485,238,7,Sold,http://www.redfin.com/OR/Portland/17427-NW-Lone-Rock-Dr-97229/home/26697300,RMLS,17442542,45.546604,-122.8566172
PAST SALE,Single Family Residential,5670 NW Lark Meadow Ter,Portland,OR,97229,575000,4,2.5,NW Washington Co or Sauvie Island,2414,3484,2006,18,238,75,Sold,http://www.redfin.com/OR/Portland/5670-NW-Lark-Meadow-Ter-97229/home/26602882,RMLS,21108869,45.5606996,-122.8534696
PAST SALE,Single Family Residential,16961 NW Lynch Ln,Portland,OR,97229,615000,5,3,Arbor Oaks in Bethany,2582,3920,2014,1123,238,115,Sold,http://www.redfin.com/OR/Portland/16961-NW-Lynch-Ln-97229/home/83540180,RMLS,18514506,45.5701421,-122.8518301
PAST SALE,Single Family Residential,15309 SE Henderson Way,Portland,OR,97236,425000,4,2,PLEASANT VALLEY,2068,7405,2002,1087,206,37,Sold,http://www.redfin.com/OR/Portland/15309-SE-Henderson-Way-97236/home/26586947,RMLS,18057416,45.4698487,-122.5066803
PAST SALE,Other,1849 N Jantzen Ave,Portland,OR,97217,270000,3,1,Portland North,2064,871,1968,514,131,400,Sold,http://www.redfin.com/OR/Portland/1849-N-Jantzen-Ave-97217/home/25780807,RMLS,19254016,45.6113333,-122.6881228
PAST SALE,Single Family Residential,604 SE 59th Ct,Portland,OR,97215,544000,3,2,Portland Southeast,1551,4791,1996,1450,351,8,Sold,http://www.redfin.com/OR/Portland/604-SE-59th-Ct-97215/home/26439853,RMLS,17242511,45.5186063,-122.6027832
PAST SALE,Single Family Residential,6183 NW 145th Pl,Portland,OR,97229,630000,4,3,NW Washington Co or Sauvie Island,2449,4791,1998,18,257,12,Sold,http://www.redfin.com/OR/Portland/6183-NW-145th-Pl-97229/home/26628170,RMLS,21171164,45.5645555,-122.8263801
PAST SALE,Single Family Residential,11572 NW Pagosa Ln,Portland,OR,97229,469000,4,2.5,NW Washington Co or Sauvie Island,1811,3049,2010,1563,259,103,Sold,http://www.redfin.com/OR/Portland/11572-NW-Pagosa-Ln-97229/home/26607327,RMLS,17361378,45.5405585,-122.7957158
PAST SALE,Single Family Residential,15857 SW Wintergreen St,Portland,OR,97223,430000,4,3,"Tigard, Tualatin, Sherwood, Wilsonville",2124,5227,1994,561,202,17,Sold,http://www.redfin.com/OR/Portland/15857-SW-Wintergreen-St-97223/home/25816509,RMLS,19337135,45.4255331,-122.8399903
PAST SALE,Townhouse,2061 Bonniebrae Dr,Lake Oswego,OR,97034,390000,3,2.5,"Lake Oswego, West Linn",1687,1742,1970,232,231,292,Sold,http://www.redfin.com/OR/Lake-Oswego/2061-Bonniebrae-Dr-97034/home/26030840,RMLS,20630680,45.4317011,-122.6804289
PAST SALE,Single Family Residential,2642 NW 126th Ave,Portland,OR,97229,790000,4,2.5,Bauer Crest Estates,3702,9583,1997,1030,213,17,Sold,http://www.redfin.com/OR/Portland/2642-NW-126th-Ave-97229/home/26561899,RMLS,18142961,45.5390139,-122.805747
PAST SALE,Townhouse,1666 Boca Ratan Dr,Lake Oswego,OR,97034,340000,3,2,Red Fox Hills,1611,1742,1969,1529,211,270,Sold,http://www.redfin.com/OR/Lake-Oswego/1666-Boca-Ratan-Dr-97034/home/26003486,RMLS,17322214,45.4319256,-122.6793748
PAST SALE,Single Family Residential,4815 N Mccoy Ct,Portland,OR,97203,390000,3,2.5,Portland North,1376,2613,2007,80,283,101,Sold,http://www.redfin.com/OR/Portland/4815-N-McCoy-Ct-97203/home/26610605,RMLS,21375433,45.587352,-122.7163684
PAST SALE,Single Family Residential,17333 NW Viola St,Portland,OR,97229,534995,5,3,ABBEY CREEK IN BETHANY,2506,4103,2017,1431,213,34,Sold,http://www.redfin.com/OR/Portland/17333-NW-Viola-St-97229/home/112840801,RMLS,17263141,45.5748545,-122.8553998
PAST SALE,Single Family Residential,16561 SW 133rd Ter,King City,OR,97224,400000,3,2.5,ARDEN VILLAGE,1532,3484,2018,1051,261,68,Sold,http://www.redfin.com/OR/King-City/16561-SW-133rd-Ter-97224/home/112840108,RMLS,18477871,45.3999477,-122.8140115
PAST SALE,Townhouse,10121 SW Morrison St,Portland,OR,97225,535000,2,2.5,RENAISSANCE AT PETERKORT WOODS,2121,2178,2006,1068,252,312,Sold,http://www.redfin.com/OR/Portland/10121-SW-Morrison-St-97225/home/25793856,RMLS,18089534,45.516932,-122.781523
PAST SALE,Single Family Residential,5910 NW Snowlily Dr,Portland,OR,97229,460000,4,2.5,Bethany / Kaiser Woods,1838,5662,1997,732,250,10,Sold,http://www.redfin.com/OR/Portland/5910-NW-Snowlily-Dr-97229/home/25851315,RMLS,19493929,45.5624648,-122.8346495
PAST SALE,Single Family Residential,1218 NW Mayfield Rd,Portland,OR,97229,775000,3,2.5,FOREST HEIGHTS,2151,9147,1997,22,360,49,Sold,http://www.redfin.com/OR/Portland/1218-NW-Mayfield-Rd-97229/home/26626043,RMLS,21442965,45.5325227,-122.7776106
PAST SALE,Townhouse,18375 SE Trolley Ln,Milwaukie,OR,97267,285000,3,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1534,871,2003,890,186,300,Sold,http://www.redfin.com/OR/Milwaukie/18375-SE-Trolley-Ln-97267/home/25853862,RMLS,19604292,45.3901287,-122.6105643
PAST SALE,Single Family Residential,785 SW 67th Pl,Portland,OR,97225,750000,4,3,"Portland West, Raleigh Hills",3882,11761,1997,570,193,19,Sold,http://www.redfin.com/OR/Portland/785-SW-67th-Pl-97225/home/26725927,RMLS,19512671,45.5139754,-122.746417
PAST SALE,Single Family Residential,1115 SW Summit View Dr,Portland,OR,97225,1415000,4,3.5,Summit View,4556,19602,1989,19,311,83,Sold,http://www.redfin.com/OR/Portland/1115-SW-Summit-View-Dr-97225/home/26733453,RMLS,21337401,45.5114619,-122.7530193
PAST SALE,Single Family Residential,9239 NW Mckenna Dr,Portland,OR,97229,1060000,5,3.5,FOREST HEIGHTS ESTATES,3978,10454,1996,1121,266,49,Sold,http://www.redfin.com/OR/Portland/9239-NW-McKenna-Dr-97229/home/26531579,RMLS,18626289,45.5494528,-122.7712223
PAST SALE,Single Family Residential,10159 NW Barnhart Ln,Portland,OR,97229,900000,3,2.5,CEDAR MILL CREST,2795,7840,2018,1282,322,59,Sold,http://www.redfin.com/OR/Portland/10159-NW-Barnhart-Ln-97229/home/144692808,RMLS,18483333,45.5320115,-122.7812667
PAST SALE,Single Family Residential,10172 NW Barnhart Ln,Portland,OR,97229,850000,4,4,Cedar Mill,2956,4791,2017,102,288,77,Sold,http://www.redfin.com/OR/Portland/10172-NW-Barnhart-Ln-97229/home/144692812,RMLS,21502479,45.5315672,-122.7816365
PAST SALE,Single Family Residential,5510 SW Windsor Ct,Portland,OR,97221,875000,3,2,WILCOX ESTATES,2568,13503,1961,31,341,33,Sold,http://www.redfin.com/OR/Portland/5510-SW-Windsor-Ct-97221/home/26544530,RMLS,21030919,45.4952495,-122.7338333
PAST SALE,Single Family Residential,5069 NW 177th Ave,Portland,OR,97229,695000,4,2.5,NW Washington Co or Sauvie Island,2747,7405,1990,32,253,16,Sold,http://www.redfin.com/OR/Portland/5069-NW-177th-Ave-97229/home/26680842,RMLS,21599826,45.5564894,-122.8594162
PAST SALE,Single Family Residential,189 N Lotus Beach Dr,Portland,OR,97217,643000,3,3,HAYDEN ISLAND,3124,4791,1982,1618,206,284,Sold,http://www.redfin.com/OR/Portland/189-N-Lotus-Beach-Dr-97217/home/26642668,RMLS,17121031,45.6074066,-122.6684557
PAST SALE,Single Family Residential,9509 NE Gertz Cir,Portland,OR,97211,219500,3,2,Portland Northeast,1026,3920,1944,1172,214,80,Sold,http://www.redfin.com/OR/Portland/9509-NE-Gertz-Cir-97211/home/25815793,RMLS,18028435,45.591946,-122.6666557
PAST SALE,Townhouse,15718 NW Brugger Rd,Portland,OR,97229,392995,3,2.5,NORTH BETHANY PARK,1590,1306,2019,575,247,132,Sold,http://www.redfin.com/OR/Portland/15718-NW-Brugger-Rd-97229/home/144694004,RMLS,19597819,45.569092,-122.83825
PAST SALE,Single Family Residential,9074 SW Salmon St,Portland,OR,97225,885000,5,3,WEST HAVEN PARK,3196,7840,2018,1111,277,57,Sold,http://www.redfin.com/OR/Portland/9074-SW-Salmon-St-97225/home/144693016,RMLS,18131274,45.514552,-122.7706639
PAST SALE,Single Family Residential,9085 SW Salmon St,Portland,OR,97225,775000,5,4,West Haven Park,3241,7405,2017,1011,239,45,Sold,http://www.redfin.com/OR/Portland/9085-SW-Salmon-St-97225/home/113691218,RMLS,18162385,45.5152574,-122.7705659
PAST SALE,Townhouse,15528 NW Brugger Rd,Portland,OR,97229,477935,3,2.5,NORTH BETHANY PARK,1742,1306,2021,108,274,130,Sold,http://www.redfin.com/OR/Portland/15528-NW-Brugger-Rd-97229/home/144694022,RMLS,21078851,45.5690566,-122.8370375
PAST SALE,Single Family Residential,2242 NE 158th Ave,Portland,OR,97230,345000,2,2,"SUMMERPLACE, SUMMER PLACE",1344,4791,1990,568,257,27,Sold,http://www.redfin.com/OR/Portland/2242-NE-158th-Ave-97230/home/26489032,RMLS,19055359,45.5396231,-122.5002449
PAST SALE,Single Family Residential,16448 SW 133rd Ter,Tigard,OR,97224,475000,3,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",2237,3920,2004,920,212,69,Sold,http://www.redfin.com/OR/Tigard/16448-SW-133rd-Ter-97224/home/26723345,RMLS,18222186,45.4007156,-122.8132175
PAST SALE,Townhouse,4810 SW 2nd Ave,Portland,OR,97239,416000,3,2.5,"Portland West, Raleigh Hills",1644,1742,1998,880,253,32,Sold,http://www.redfin.com/OR/Portland/4810-SW-2nd-Ave-97239/home/25834146,RMLS,19653605,45.4882454,-122.6794493
PAST SALE,Single Family Residential,11547 NW Melody Ln,Portland,OR,97229,595000,4,3.5,NW Washington Co or Sauvie Island,3031,5227,2017,437,196,32,Sold,http://www.redfin.com/OR/Portland/11547-NW-Melody-Ln-97229/home/144384932,RMLS,20048217,45.5357267,-122.7960628
PAST SALE,Single Family Residential,11531 NW Melody Ln,Portland,OR,97229,579995,5,3.5,CEDAR HEIGHTS II,3162,6969,2018,1072,183,49,Sold,http://www.redfin.com/OR/Portland/11531-NW-Melody-Ln-97229/home/144693487,RMLS,18632222,45.5358183,-122.7958812
