SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,DOLLAR PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MSL,LATITUDE,LONGITUDE,geometry
PAST SALE,Single Family Residential,15233 SW Hudson,Tigard,OR,97224,658361,4,2.5,THE ESTATES AT RIVER TERRACE,3385,9000,2017,1345,194,133,Sold,http://www.redfin.com/OR/Tigard/15233-SW-Hudson-Ave-97224/home/112841493,RMLS,17335054,45.410711,-122.833307,POINT (-13673741.18769385 5686412.942371167)
PAST SALE,Townhouse,6841 NW 163rd Ave,Portland,OR,97229,395900,4,2.5,NW Washington Co or Sauvie Island,1922,2613,2015,1702,206,175,Sold,http://www.redfin.com/OR/Portland/6841-NW-163rd-Ave-97229/home/54836146,RMLS,16473841,45.5688261,-122.8455699,POINT (-13675106.2874775 5711520.488909828)
PAST SALE,Townhouse,6840 NW 165th Ave,Portland,OR,97229,464000,4,2.5,BETHANY,1968,2613,2014,649,236,210,Sold,http://www.redfin.com/OR/Portland/6840-NW-165th-Ave-97229/home/54836109,RMLS,19208799,45.5688247,-122.84685060000001,POINT (-13675248.85434936 5711520.266287377)
PAST SALE,Single Family Residential,13847 SE Eastridge St,Portland,OR,97236,495000,4,2.5,Portland Southeast,2326,10018,2006,787,213,15,Sold,http://www.redfin.com/OR/Portland/13847-SE-Eastridge-St-97236/home/26551219,RMLS,19078869,45.462219399999995,-122.5207436,POINT (-13638946.78916523 5694584.371029159)
PAST SALE,Single Family Residential,1853 NW Cedar Ridge Dr,Portland,OR,97229,1020000,5,4.5,RIDGEVIEW/FOREST HEIGHTS,4790,13068,2004,1824,213,50,Sold,http://www.redfin.com/OR/Portland/1853-NW-Cedar-Ridge-Dr-97229/home/26566179,RMLS,16211394,45.5353449,-122.7605947,POINT (-13665646.89148344 5706198.026987725)
PAST SALE,Single Family Residential,5614 NW Primino Ave,Portland,OR,97229,685000,4,3.0,ARBOR HEIGHTS,3373,4791,2015,1291,203,50,Sold,http://www.redfin.com/OR/Portland/5614-NW-Primino-Ave-97229/home/97637833,RMLS,17540737,45.5599227,-122.8108625,POINT (-13671242.67738274 5710104.817710705)
PAST SALE,Single Family Residential,8413 SE 145th Pl,Portland,OR,97236,469000,4,3.0,Portland Southeast,2984,7840,2007,583,157,37,Sold,http://www.redfin.com/OR/Portland/8413-SE-145th-Pl-97236/home/25769520,RMLS,19313546,45.462352100000004,-122.51431670000001,POINT (-13638231.34992985 5694605.432544881)
PAST SALE,Single Family Residential,8414 NW Gilliam Ln,Portland,OR,97229,651000,4,3.0,Forest Heights,2985,9147,2002,771,218,52,Sold,http://www.redfin.com/OR/Portland/8414-NW-Gilliam-Ln-97229/home/25814558,RMLS,19301295,45.531501,-122.7637845,POINT (-13666001.97839517 5705587.170142955)
PAST SALE,Single Family Residential,7426 SE 114th Ave,Portland,OR,97266,427499,5,3.5,Portland Southeast,3344,3920,2007,920,128,200,Sold,http://www.redfin.com/OR/Portland/7426-SE-114th-Ave-97266/home/25748191,RMLS,18170143,45.4690412,-122.5458071,POINT (-13641736.84522273 5695667.159064886)
PAST SALE,Single Family Residential,4520 N Newark St,Portland,OR,97203,350000,3,2.5,Portland North,1560,2613,2007,1111,224,92,Sold,http://www.redfin.com/OR/Portland/4520-N-Newark-St-97203/home/26460251,RMLS,18675036,45.5899492,-122.71419840000001,POINT (-13660482.07899275 5714880.032387796)
PAST SALE,Single Family Residential,14109 SE Harney St,Portland,OR,97236,434000,4,2.5,Starpointe-Happy Valley,2601,7405,2003,1388,167,7,Sold,http://www.redfin.com/OR/Portland/14109-SE-Harney-St-97236/home/26544427,RMLS,17186948,45.4626844,-122.5177767,POINT (-13638616.515368 5694658.173845081)
PAST SALE,Single Family Residential,15829 SE Bybee Dr,Portland,OR,97236,495000,4,3.0,Hawthorne Ridge,3207,7840,2002,1501,154,34,Sold,http://www.redfin.com/OR/Portland/15829-SE-Bybee-Dr-97236/home/26547829,RMLS,17291089,45.4703111,-122.4991145,POINT (-13636539.04876692 5695868.738006152)
PAST SALE,Single Family Residential,11682 SE Carter Ln,Happy Valley,OR,97086,525000,3,2.5,LINCOLN HEIGHTS,2456,9147,2013,738,214,93,Sold,http://www.redfin.com/OR/Portland/11682-SE-Carter-Ln-97086/home/25882667,RMLS,19115130,45.455837100000004,-122.5433648,POINT (-13641464.96963037 5693571.461112389)
PAST SALE,Townhouse,4926 SW 1st Ave,Portland,OR,97239,350000,2,1.5,JOHN'S LANDING,1184,1306,2000,855,296,50,Sold,http://www.redfin.com/OR/Portland/4926-SW-1st-Ave-97239/home/26578196,RMLS,18086374,45.4883516,-122.67860060000001,POINT (-13656519.35002339 5698732.906872725)
PAST SALE,Single Family Residential,11394 NW Odeon Ln,Portland,OR,97229,659900,5,3.0,NW Washington Co or Sauvie Island,2866,4356,2014,402,230,37,Sold,http://www.redfin.com/OR/Portland/11394-NW-Odeon-Ln-97229/home/56335597,RMLS,20630047,45.5366186,-122.79376740000001,POINT (-13669339.65955568 5706400.447385106)
PAST SALE,Single Family Residential,11395 NW Odeon Ln,Portland,OR,97229,689900,5,3.5,CEDAR MILL,3233,4356,2015,1524,213,30,Sold,http://www.redfin.com/OR/Portland/11395-NW-Odeon-Ln-97229/home/56335593,RMLS,17628578,45.5366992,-122.7941558,POINT (-13669382.8960459 5706413.256744056)
PAST SALE,Single Family Residential,14676 NW Sterling Ct,Portland,OR,97229,665000,4,2.5,BETHANY,3175,5662,2011,1569,209,35,Sold,http://www.redfin.com/OR/Portland/14676-NW-Sterling-Ct-97229/home/26842373,RMLS,17151311,45.554685,-122.8290233,POINT (-13673264.32839114 5709272.110209538)
PAST SALE,Townhouse,15964 NW Brugger Rd,Portland,OR,97229,410000,3,2.5,NORTH BETHANY CREEK,1781,1742,2015,1338,230,163,Sold,http://www.redfin.com/OR/Portland/15964-NW-Brugger-Rd-97229/home/65681259,RMLS,17697082,45.5690333,-122.84171709999998,POINT (-13674677.39574336 5711553.4370936)
PAST SALE,Single Family Residential,13354 NW Lombardy Dr,Portland,OR,97229,859900,5,3.5,Arbor Heights,3819,6534,2016,1795,225,121,Sold,http://www.redfin.com/OR/Portland/13354-NW-Lombardy-Dr-97229/home/65681370,RMLS,16648600,45.5612139,-122.8145212,POINT (-13671649.9620037 5710310.109039485)
PAST SALE,Single Family Residential,16988 NW Antonio,Portland,OR,97229,509770,4,2.5,ABBEY CREEK IN BETHANY,2455,3612,2016,1768,208,34,Sold,http://www.redfin.com/OR/Portland/16988-NW-Antonio-St-97229/home/104416732,RMLS,16306794,45.570410700000004,-122.85198030000001,POINT (-13675819.88994128 5711772.469277462)
PAST SALE,Single Family Residential,13458 NW Lombardy Dr,Portland,OR,97229,1014999,5,3.0,ARBOR HEIGHTS,4016,10018,2016,1787,253,118,Sold,http://www.redfin.com/OR/Portland/13458-NW-Lombardy-Dr-97229/home/65681374,RMLS,16438267,45.5611,-122.81551329999999,POINT (-13671760.40207052 5710291.999585235)
PAST SALE,Single Family Residential,13212 SW Hazelcrest Way,Tigard,OR,97224,572000,4,2.5,Sequoia Heights,2817,4791,2014,267,203,62,Sold,http://www.redfin.com/OR/Tigard/13212-SW-Hazelcrest-Way-97224/home/65681463,RMLS,20544225,45.410724200000004,-122.81272050000001,POINT (-13671449.50899663 5686415.035498984)
PAST SALE,Single Family Residential,2948 NW Grace Ter,Portland,OR,97229,780000,5,3.5,IRON RIDGE HEIGHTS,3259,3920,2019,87,239,38,Sold,http://www.redfin.com/OR/Portland/2948-NW-Grace-Ter-97229/home/147713815,RMLS,21478744,45.540909,-122.7936129,POINT (-13669322.46069435 5707082.324940402)
PAST SALE,Single Family Residential,8427 SE 145th Pl,Portland,OR,97236,450200,4,3.5,Cambridge Creek,3258,7840,2007,1536,138,33,Sold,http://www.redfin.com/OR/Portland/8427-SE-145th-Pl-97236/home/25769690,RMLS,17306260,45.462113200000005,-122.5142945,POINT (-13638228.87863716 5694567.515503685)
PAST SALE,Single Family Residential,3721 SE 136th Ave Unit B,Portland,OR,97236,239000,4,2.5,Portland Southeast,1548,871,2005,1800,154,165,Sold,http://www.redfin.com/OR/Portland/3721-SE-136th-Ave-97236/unit-B/home/25777827,RMLS,16235666,45.49583320000001,-122.5238291,POINT (-13639290.26545408 5699920.979284734)
PAST SALE,Single Family Residential,2584 NW 108th Ter,Portland,OR,97229,750000,5,3.0,BONNY SLOPE,3117,6098,2015,400,241,37,Sold,http://www.redfin.com/OR/Portland/2584-NW-108th-Ter-97229/home/67284066,RMLS,20348609,45.5382408,-122.7879637,POINT (-13668693.59462696 5706658.259133561)
PAST SALE,Single Family Residential,13291 NW Lombardy Dr,Portland,OR,97229,749000,4,3.5,BETHANY RIDGE Lot 2,3580,6534,2016,1591,209,50,Sold,http://www.redfin.com/OR/Portland/13291-NW-Lombardy-Dr-97229/home/101101850,RMLS,16435319,45.5615896,-122.8138666,POINT (-13671577.09226503 5710369.843469745)
PAST SALE,Single Family Residential,5693 NW 132nd Ave,Portland,OR,97229,755995,4,3.5,BETHANY RIDGE,3601,6098,2016,1753,210,50,Sold,http://www.redfin.com/OR/Portland/5693-NW-132nd-Ave-97229/home/101101814,RMLS,16176562,45.5605282,-122.8132682,POINT (-13671510.47868174 5710201.087181788)
PAST SALE,Single Family Residential,5759 NW 132nd Ave,Portland,OR,97229,715995,4,3.0,BETHANY RIDGE,3221,7840,2016,1709,222,50,Sold,http://www.redfin.com/OR/Portland/5759-NW-132nd-Ave-97229/home/101101812,RMLS,16094727,45.561004600000004,-122.8132545,POINT (-13671508.95360471 5710276.831554351)
PAST SALE,Single Family Residential,13270 NW Lombardy Dr,Portland,OR,97229,729995,5,4.0,BETHANY RIDGE Lot 57,3643,4791,2017,1557,200,50,Sold,http://www.redfin.com/OR/Portland/13270-NW-Lombardy-Dr-97229/home/101101801,RMLS,17478063,45.5612339,-122.8136926,POINT (-13671557.72267363 5710313.288929886)
PAST SALE,Single Family Residential,13096 NW Greenwood Dr,Portland,OR,97229,874000,4,3.5,BETHANY RIDGE,3791,5227,2016,1424,231,50,Sold,http://www.redfin.com/OR/Portland/13096-NW-Greenwood-Dr-97229/home/101101870,RMLS,17143482,45.5600557,-122.81190020000001,POINT (-13671358.19361833 5710125.963517174)
PAST SALE,Single Family Residential,5584 NW 131st Ave,Portland,OR,97229,746045,4,3.0,BETHANY RIDGE Lot 34,3800,5662,2017,1500,196,50,Sold,http://www.redfin.com/OR/Portland/5584-NW-131st-Ave-97229/home/101101874,RMLS,17428551,45.5598,-122.811796,POINT (-13671346.59412739 5710085.309556196)
PAST SALE,Single Family Residential,5764 NW 132nd Ave,Portland,OR,97229,689995,5,3.5,BETHANY RIDGE,3376,4791,2016,1682,204,50,Sold,http://www.redfin.com/OR/Portland/5764-NW-132nd-Ave-97229/home/101101804,RMLS,16459274,45.5611085,-122.8126767,POINT (-13671444.63320293 5710293.351035777)
PAST SALE,Single Family Residential,14997 NW Rossetta St,Portland,OR,97229,455000,4,2.5,NW Washington Co or Sauvie Island,1731,3049,2015,1639,263,70,Sold,http://www.redfin.com/OR/Portland/14997-NW-Rossetta-St-97229/home/81566988,RMLS,17641702,45.57005039999999,-122.83127759999998,POINT (-13673515.27591923 5711715.174366483)
PAST SALE,Single Family Residential,6722 NW Mayflower Pl,Portland,OR,97229,489990,3,2.5,NW Washington Co or Sauvie Island,1744,2613,2015,1072,281,106,Sold,http://www.redfin.com/OR/Portland/6722-NW-Mayflower-Pl-97229/home/101101778,RMLS,18026998,45.5680975,-122.8299727,POINT (-13673370.01511569 5711404.630576221)
PAST SALE,Single Family Residential,14581 NW Safflower Dr,Portland,OR,97229,665000,4,2.5,BETHANY CREEK FALLS,2697,5227,2015,1467,247,109,Sold,http://www.redfin.com/OR/Portland/14581-NW-Safflower-Dr-97229/home/101101993,RMLS,17684105,45.569265,-122.8269736,POINT (-13673036.15683085 5711590.281321428)
PAST SALE,Single Family Residential,6850 NW Flora Ter,Portland,OR,97229,678000,4,2.5,Bethany Creek Falls,2697,6098,2015,666,251,115,Sold,http://www.redfin.com/OR/Portland/6850-NW-Flora-Ter-97229/home/101102007,RMLS,19360748,45.5692381,-122.82807859999998,POINT (-13673159.16486818 5711586.003757614)
PAST SALE,Single Family Residential,6776 NW Dandelion Ter,Portland,OR,97229,783000,4,2.5,NW Washington Co or Sauvie Island,3076,4791,2015,64,255,118,Sold,http://www.redfin.com/OR/Portland/6776-NW-Dandelion-Ter-97229/home/101102025,RMLS,21059821,45.5687093,-122.8297821,POINT (-13673348.79762075 5711501.915855942)
PAST SALE,Single Family Residential,6457 NE Killingsworth Ct,Portland,OR,97218,303000,2,1.0,CULLY,966,2178,2009,890,314,45,Sold,http://www.redfin.com/OR/Portland/6457-NE-Killingsworth-Ct-97218/home/25809267,RMLS,19299405,45.562300799999996,-122.5971211,POINT (-13647449.09357329 5710482.921824109)
PAST SALE,Townhouse,3726 SW Vesta St,Portland,OR,97219,415000,3,2.5,"Portland West, Raleigh Hills",1710,2613,2000,827,243,15,Sold,http://www.redfin.com/OR/Portland/3726-SW-Vesta-St-97219/home/26568720,RMLS,19365633,45.4409,-122.715726,POINT (-13660652.13064688 5691201.300311128)
PAST SALE,Townhouse,16577 NW Rossetta St,Portland,OR,97229,425000,3,2.5,ARBOR OAKS,1677,2613,2013,904,253,106,Sold,http://www.redfin.com/OR/Portland/16577-NW-Rossetta-St-97229/home/45358154,RMLS,19545735,45.5687166,-122.848047,POINT (-13675382.03698814 5711503.076670677)
PAST SALE,Single Family Residential,14732 NW Shackelford Rd,Portland,OR,97229,519000,4,2.5,BETHANY CREEK FALLS,1991,3484,2015,430,261,117,Sold,http://www.redfin.com/OR/Portland/14732-NW-Shackelford-Rd-97229/home/92906858,RMLS,20165869,45.5704981,-122.82886090000002,POINT (-13673246.25010583 5711786.36768206)
PAST SALE,Single Family Residential,14407 SE Donatello Loop,Happy Valley,OR,97086,644000,5,3.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",4124,11325,2003,1314,156,63,Sold,http://www.redfin.com/OR/Portland/14407-SE-Donatello-Loop-97086/home/25807885,RMLS,17505728,45.4594341,-122.5154328,POINT (-13638355.59361353 5694142.31283997)
PAST SALE,Single Family Residential,14716 NW Cosmos St #215,Portland,OR,97229,455552,4,2.5,NW Washington Co or Sauvie Island,1837,2613,2016,1797,248,90,Sold,http://www.redfin.com/OR/Portland/14716-NW-Cosmos-St-97229/unit-215/home/106122186,RMLS,16457317,45.5717086,-122.82837430000001,POINT (-13673192.08204161 5711978.864400117)
PAST SALE,Single Family Residential,7679 NW Buckthorn Way,Portland,OR,97229,424000,3,2.5,BETHANY,1492,1306,2015,197,284,50,Sold,http://www.redfin.com/OR/Portland/7679-NW-Buckthorn-Way-97229/home/101104362,RMLS,21065069,45.5748829,-122.8536348,POINT (-13676004.06803879 5712483.669179816)
PAST SALE,Single Family Residential,12445 NW Ashbrook Dr Unit L190,Portland,OR,97229,1077685,6,4.0,THOMPSON WOODS,4110,4791,2020,290,262,87,Sold,http://www.redfin.com/OR/Portland/12445-NW-Ashbrook-Dr-97229/unit-L190/home/173260655,RMLS,20234128,45.553017600000004,-122.80456240000001,POINT (-13670541.35345879 5709007.037527998)
PAST SALE,Single Family Residential,16985 NW Madrone St,Portland,OR,97229,576000,5,3.5,The Heights at Abbey Creek,2980,3484,2015,705,193,38,Sold,http://www.redfin.com/OR/Portland/16985-NW-Madrone-St-97229/home/101104375,RMLS,19154431,45.5752909,-122.85237849999999,POINT (-13675864.21736251 5712548.554955932)
PAST SALE,Single Family Residential,16417 NW Canton St,Portland,OR,97229,570000,3,2.5,Arbor Oaks,2506,3484,2013,927,227,117,Sold,http://www.redfin.com/OR/Portland/16417-NW-Canton-St-97229/home/45459657,RMLS,18138415,45.565312799999994,-122.8457352,POINT (-13675124.68858932 5710961.835335681)
PAST SALE,Single Family Residential,3368 NW 153rd Ter,Portland,OR,97229,860000,5,3.5,NW Washington Co or Sauvie Island,3480,6969,2013,261,247,40,Sold,http://www.redfin.com/OR/Portland/3368-NW-153rd-Ter-97229/home/45459673,RMLS,20579530,45.543783000000005,-122.83410390000002,POINT (-13673829.89819606 5707539.121732049)
PAST SALE,Single Family Residential,15416 NW Dominion Dr,Portland,OR,97229,655000,4,2.5,NW Washington Co or Sauvie Island,3170,5227,2013,1550,207,38,Sold,http://www.redfin.com/OR/Portland/15416-NW-Dominion-Dr-97229/home/45459685,RMLS,17573795,45.5440495,-122.8360853,POINT (-13674050.46663512 5707581.480724792)
PAST SALE,Single Family Residential,3317 NW 154th Ter,Portland,OR,97229,569950,4,3.0,Bronson Creek Farms,2655,5227,2013,1005,215,40,Sold,http://www.redfin.com/OR/Portland/3317-NW-154th-Ter-97229/home/45459688,RMLS,18590384,45.5436027,-122.8359712,POINT (-13674037.76508122 5707510.463960779)
PAST SALE,Single Family Residential,15411 NW Dominion Dr,Portland,OR,97229,810000,7,5.0,NW Washington Co or Sauvie Island,4224,5227,2013,383,192,35,Sold,http://www.redfin.com/OR/Portland/15411-NW-Dominion-Dr-97229/home/45459691,RMLS,20425430,45.544421500000006,-122.83588929999999,POINT (-13674028.64801492 5707640.608810293)
PAST SALE,Townhouse,16495 NW Rossetta St,Portland,OR,97229,470000,3,2.5,NW Washington Co or Sauvie Island,1821,4791,2013,915,258,106,Sold,http://www.redfin.com/OR/Portland/16495-NW-Rossetta-St-97229/home/45459707,RMLS,19616991,45.5685422,-122.84705790000001,POINT (-13675271.9308798 5711475.344370829)
PAST SALE,Townhouse,16363 NW Rossetta St,Portland,OR,97229,550000,3,2.5,ARBOR OAKS,1821,3049,2013,131,302,106,Sold,http://www.redfin.com/OR/Portland/16363-NW-Rossetta-St-97229/home/45459734,RMLS,21354684,45.5680074,-122.8457775,POINT (-13675129.39740378 5711390.303428563)
PAST SALE,Townhouse,16397 NW Rossetta St,Portland,OR,97229,575000,3,2.5,ARBOR LAKES,1821,4356,2013,57,316,115,Sold,http://www.redfin.com/OR/Portland/16397-NW-Rossetta-St-97229/home/45459736,RMLS,21111509,45.568065399999995,-122.8460125,POINT (-13675155.55748412 5711399.526229082)
PAST SALE,Single Family Residential,16486 NW Canton St,Portland,OR,97229,539000,5,3.0,ARBOR OAKS,2231,3920,2013,918,242,117,Sold,http://www.redfin.com/OR/Portland/16486-NW-Canton-St-97229/home/45459750,RMLS,19680486,45.5649369,-122.8463895,POINT (-13675197.52493215 5710902.065145535)
PAST SALE,Townhouse,6624 NW 163rd Ave,Portland,OR,97229,408000,3,2.5,ARBOR LAKES,1606,2613,2013,317,254,208,Sold,http://www.redfin.com/OR/Portland/6624-NW-163rd-Ave-97229/home/45459742,RMLS,20200322,45.5678206,-122.84498400000001,POINT (-13675041.06538784 5711360.599715069)
PAST SALE,Townhouse,6610 NW 163rd Ave,Portland,OR,97229,413000,3,2.5,NW Washington Co or Sauvie Island,1681,2613,2013,543,246,202,Sold,http://www.redfin.com/OR/Portland/6610-NW-163rd-Ave-97229/home/45459743,RMLS,20563199,45.5677495,-122.84498119999999,POINT (-13675040.75369326 5711349.293884333)
PAST SALE,Townhouse,6652 NW 163rd Ave,Portland,OR,97229,390000,3,2.5,Arbor Oaks,1645,2613,2013,1334,237,170,Sold,http://www.redfin.com/OR/Portland/6652-NW-163rd-Ave-97229/home/45459744,RMLS,17613974,45.5679565,-122.84494579999999,POINT (-13675036.81298329 5711382.209633886)
PAST SALE,Townhouse,6638 NW 163rd Ave,Portland,OR,97229,424000,3,2.5,NW Washington Co or Sauvie Island,1640,2613,2013,1111,259,103,Sold,http://www.redfin.com/OR/Portland/6638-NW-163rd-Ave-97229/home/45459745,RMLS,18336034,45.567895,-122.8450088,POINT (-13675043.82611121 5711372.430304325)
PAST SALE,Single Family Residential,1956 Highlands Loop,Lake Oswego,OR,97034,1800000,5,4.5,"Lake Oswego, West Linn",4641,16552,2016,883,388,83,Sold,http://www.redfin.com/OR/Lake-Oswego/1956-Highlands-Loop-97034/home/101100255,RMLS,18331605,45.4316965,-122.6965966,POINT (-13658522.6555797 5689741.237221471)
PAST SALE,Single Family Residential,8036 SE Towhee Ct,Milwaukie,OR,97267,750000,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2967,8276,2006,16,253,26,Sold,http://www.redfin.com/OR/Milwaukie/8036-SE-Towhee-Ct-97267/home/26071196,RMLS,21380024,45.4014242,-122.5811983,POINT (-13645676.57558529 5684940.453029335)
PAST SALE,Single Family Residential,3105 SE Riesling Rd,Milwaukie,OR,97267,593000,3,2.5,Concord Road Vineyard,2140,5662,2004,16,277,40,Sold,http://www.redfin.com/OR/Milwaukie/3105-SE-Riesling-Rd-97267/home/26057532,RMLS,21211498,45.4084484,-122.6316851,POINT (-13651296.74045307 5686054.168462855)
PAST SALE,Townhouse,17208 SW 119th Pl,King City,OR,97224,316500,3,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",1520,1742,2015,521,208,147,Sold,http://www.redfin.com/OR/King-City/17208-SW-119th-Pl-97224/home/112775723,RMLS,20358363,45.395413500000004,-122.7995457,POINT (-13669982.89696933 5683987.54206833)
PAST SALE,Single Family Residential,7036 NW Eleanor Ave,Portland,OR,97229,500000,4,2.5,NW Washington Co or Sauvie Island,1744,2613,2016,579,287,115,Sold,http://www.redfin.com/OR/Portland/7036-NW-Eleanor-Ave-97229/home/110126741,RMLS,19234612,45.570561299999994,-122.8316383,POINT (-13673555.42885956 5711796.41780046)
PAST SALE,Single Family Residential,14558 NW Orchid St,Portland,OR,97229,740000,4,2.5,NW Washington Co or Sauvie Island,3144,4356,2016,333,235,115,Sold,http://www.redfin.com/OR/Portland/14558-NW-Orchid-St-97229/home/112775451,RMLS,20384461,45.570672200000004,-122.82708020000001,POINT (-13673048.02348858 5711814.053241254)
PAST SALE,Single Family Residential,16881 NW Viola St,Portland,OR,97229,499000,3,2.5,NW Washington Co or Sauvie Island,2126,2613,2016,736,235,34,Sold,http://www.redfin.com/OR/Portland/16881-NW-Viola-St-97229/home/112775637,RMLS,19639057,45.5736914,-122.85093379999999,POINT (-13675703.39409416 5712294.183147334)
PAST SALE,Single Family Residential,13307 NW Findley St,Portland,OR,97229,910000,6,4.0,FINDLEY HEIGHTS,3951,5227,2017,1387,230,94,Sold,http://www.redfin.com/OR/Portland/13307-NW-Findley-St-97229/home/112840060,RMLS,17488887,45.5533256,-122.81459709999999,POINT (-13671658.41115305 5709056.000823242)
PAST SALE,Single Family Residential,4589 NW 134th Ave,Portland,OR,97229,959264,5,3.0,FINDLEY HEIGHTS,3973,6098,2017,1390,241,94,Sold,http://www.redfin.com/OR/Portland/4589-NW-134th-Ave-97229/home/112840477,RMLS,17677467,45.5529237,-122.815716,POINT (-13671782.9665313 5708992.110135191)
PAST SALE,Single Family Residential,4559 NW 130th Ave,Portland,OR,97229,749000,4,3.0,NW Washington Co or Sauvie Island,2789,5662,2016,369,269,107,Sold,http://www.redfin.com/OR/Portland/4559-NW-130th-Ave-97229/home/109478894,RMLS,20319401,45.552550200000006,-122.8114503,POINT (-13671308.11097942 5708932.734650327)
PAST SALE,Single Family Residential,3716 NE 156th Ave,Portland,OR,97230,270000,3,1.5,Portland Northeast,1344,4791,2004,1753,201,23,Sold,http://www.redfin.com/OR/Portland/3716-NE-156th-Ave-97230/home/26466805,RMLS,16472784,45.5503133,-122.5022689,POINT (-13636890.19496867 5708577.141778302)
PAST SALE,Townhouse,15892 NW Brugger Rd,Portland,OR,97229,454988,3,2.5,NORTH BETHANY CREEK,1621,1742,2017,1346,281,154,Sold,http://www.redfin.com/OR/Portland/15892-NW-Brugger-Rd-97229/home/112840215,RMLS,17231501,45.569025399999994,-122.8402909,POINT (-13674518.6318856 5711552.180862355)
PAST SALE,Single Family Residential,2570 NW 108th Ter,Portland,OR,97229,685000,4,3.0,BONNY SLOPE,2822,5662,2015,787,243,52,Sold,http://www.redfin.com/OR/Portland/2570-NW-108th-Ter-97229/home/67284065,RMLS,19343327,45.538121200000006,-122.78795179999999,POINT (-13668692.26992502 5706639.251183188)
PAST SALE,Single Family Residential,15815 NW Linder St,Portland,OR,97229,715000,5,3.0,NORTH BETHANY CREEK,2452,5662,2016,151,292,118,Sold,http://www.redfin.com/OR/Portland/15815-NW-Linder-St-97229/home/109498592,RMLS,21628496,45.568705200000004,-122.8390166,POINT (-13674376.77745848 5711501.263891567)
PAST SALE,Townhouse,5674 NE 15th Ave,Portland,OR,97211,709000,3,2.5,Portland Northeast,2484,4791,2018,527,285,264,Sold,http://www.redfin.com/OR/Portland/5674-NE-15th-Ave-97211/home/147860101,RMLS,20424634,45.563945000000004,-122.649752,POINT (-13653307.93856129 5710744.349450233)
PAST SALE,Townhouse,16565 NW Rossetta St,Portland,OR,97229,580000,3,2.5,ARBOR LAKES,1821,2613,2013,17,319,219,Sold,http://www.redfin.com/OR/Portland/16565-NW-Rossetta-St-97229/home/45459697,RMLS,21067543,45.56872,-122.84790890000002,POINT (-13675366.66376646 5711503.617324168)
PAST SALE,Single Family Residential,5495 NW 134th Ave,Portland,OR,97229,972500,5,3.5,NW Washington Co or Sauvie Island,3915,6969,2007,40,248,143,Sold,http://www.redfin.com/OR/Portland/5495-NW-134th-Ave-97229/home/25793013,RMLS,21227961,45.558873299999995,-122.8150771,POINT (-13671711.84450863 5709937.974283461)
PAST SALE,Single Family Residential,10530 NW Malia Ln,Portland,OR,97229,833000,4,2.5,Thompson Knoll,3204,5662,2009,16,260,55,Sold,http://www.redfin.com/OR/Portland/10530-NW-Malia-Ln-97229/home/25880423,RMLS,21016658,45.5444851,-122.7850567,POINT (-13668369.98886722 5707650.717844721)
PAST SALE,Single Family Residential,10760 NW Glenmore Way,Portland,OR,97229,790000,6,4.0,BONNY SLOPE / Cedar Ridge,3005,4356,2016,19,263,105,Sold,http://www.redfin.com/OR/Portland/10760-NW-Glenmore-Way-97229/home/109272117,RMLS,21498123,45.542570899999994,-122.7855064,POINT (-13668420.04924223 5707346.466347693)
PAST SALE,Single Family Residential,9628 N Haven Ave,Portland,OR,97203,435000,3,2.5,Portland North,1440,2178,2006,15,302,101,Sold,http://www.redfin.com/OR/Portland/9628-N-Haven-Ave-97203/home/26587929,RMLS,21201355,45.592228000000006,-122.717275,POINT (-13660824.56453812 5715242.541841206)
PAST SALE,Townhouse,10195 SW Morrison St,Portland,OR,97225,665000,4,3.0,RENAISSANCE AT PETERKORT WOODS,2905,2613,2006,1552,229,306,Sold,http://www.redfin.com/OR/Portland/10195-SW-Morrison-St-97225/home/25793844,RMLS,17433070,45.5161609,-122.78189740000002,POINT (-13668018.29719996 5703149.799937739)
PAST SALE,Single Family Residential,9429 N Haven Ave,Portland,OR,97203,425000,3,1.5,Portland North,1370,2613,2006,45,310,101,Sold,http://www.redfin.com/OR/Portland/9429-N-Haven-Ave-97203/home/26591660,RMLS,21505966,45.590743700000004,-122.71813470000001,POINT (-13660920.26590436 5715006.419061637)
PAST SALE,Single Family Residential,5670 NW Lark Meadow Ter,Portland,OR,97229,575000,4,2.5,NW Washington Co or Sauvie Island,2414,3484,2006,18,238,75,Sold,http://www.redfin.com/OR/Portland/5670-NW-Lark-Meadow-Ter-97229/home/26602882,RMLS,21108869,45.56069960000001,-122.8534696,POINT (-13675985.67805891 5710228.33854665)
